year,district,sex,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
2033,Tuggeranong,p,5309,5301,5174,5365,5425,5043,5034,5638,5704,5796,5890,5475,5271,4379,3974,3264,2598,2423
2033,Weston Creek,p,1925,1901,1674,1454,1151,1081,1385,1797,2011,1940,1660,1359,1203,957,1022,904,805,880
2033,Woden,p,2880,3007,2879,2701,3135,3742,3907,3642,3815,3713,3325,2930,2488,2073,1910,1617,1336,1486
2033,Molonglo,p,3809,3648,3199,2354,2293,2890,3720,4214,3847,3033,2091,1470,1244,929,970,775,538,479
2033,Urriarra-Namadgi,p,58,47,46,29,26,38,43,49,63,51,30,28,21,17,18,11,11,6
2034,Belconnen,m,4484,4276,4032,4138,5499,5211,4889,5171,4960,4480,3941,3208,2862,2329,2113,1792,1366,1302
2034,Canberra East,m,27,32,31,41,82,98,126,89,75,68,49,52,43,54,57,39,29,19
2034,Gungahlin,m,3033,2946,3014,3051,2958,2850,2947,3206,3466,3397,3058,2256,1762,1291,1105,879,648,603
2034,North Canberra,m,1541,1533,1678,2884,5882,4953,3374,2744,2574,2329,2259,1822,1664,1278,1114,882,703,609
2034,South Canberra,m,725,759,868,1042,970,1386,1214,1229,999,1089,1109,978,967,775,721,606,478,482
2034,Tuggeranong,m,2713,2719,2628,2732,2781,2593,2550,2849,2940,2877,2954,2688,2612,2063,1840,1500,1198,1037
2034,Weston Creek,m,985,967,870,752,591,556,687,913,1029,964,839,661,577,457,465,415,332,378
2034,Woden,m,1497,1542,1484,1400,1615,1947,2031,1869,1949,1854,1695,1449,1203,984,881,730,589,622
2034,Molonglo,m,2031,1952,1716,1291,1275,1580,1955,2188,2055,1606,1173,813,671,494,482,379,255,232
2034,Urriarra-Namadgi,m,31,23,28,19,15,21,18,20,34,26,20,17,15,11,11,5,3,1
2034,Belconnen,f,4345,4182,3961,4001,5157,4912,4766,5072,4893,4655,3988,3106,2953,2492,2401,2178,1854,1762
2034,Canberra East,f,15,17,9,21,12,14,26,18,17,14,24,21,26,33,34,37,18,21
2034,Gungahlin,f,2905,2871,2931,2888,2753,2777,2847,3135,3363,3422,3046,2281,1915,1441,1309,1096,846,748
2034,North Canberra,f,1420,1450,1605,2781,5608,4587,3167,2567,2476,2429,2268,1780,1749,1399,1298,1116,917,887
2034,South Canberra,f,659,723,873,1005,879,1385,1184,1189,989,1121,1135,996,1096,938,879,751,614,610
2034,Tuggeranong,f,2601,2586,2561,2611,2635,2524,2469,2739,2802,2921,3014,2788,2672,2306,2143,1825,1416,1506
2034,Weston Creek,f,943,933,812,720,555,539,689,871,1000,977,855,705,621,512,553,504,442,539
2034,Woden,f,1418,1478,1415,1317,1540,1882,1904,1771,1913,1886,1709,1503,1296,1113,1068,903,759,893
2034,Molonglo,f,1922,1875,1662,1235,1193,1508,1886,2125,1985,1633,1173,817,709,550,564,470,330,318
2034,Urriarra-Namadgi,f,27,21,17,11,11,19,25,29,31,23,15,11,8,4,7,6,6,6
2034,Belconnen,p,8829,8457,7995,8138,10657,10123,9655,10244,9853,9135,7930,6315,5815,4821,4514,3972,3220,3064
2034,Canberra East,p,42,47,41,64,94,112,152,107,93,81,73,72,69,86,90,76,44,41
2034,Gungahlin,p,5939,5816,5945,5941,5712,5626,5793,6341,6829,6819,6105,4538,3678,2731,2413,1976,1494,1351
2034,North Canberra,p,2961,2983,3283,5666,11489,9540,6541,5309,5050,4757,4527,3600,3413,2677,2412,1998,1618,1495
2034,South Canberra,p,1386,1482,1741,2047,1850,2770,2397,2418,1989,2212,2243,1974,2064,1714,1602,1357,1092,1091
2034,Tuggeranong,p,5313,5305,5189,5345,5417,5117,5018,5588,5742,5797,5967,5476,5283,4367,3983,3324,2614,2543
2034,Weston Creek,p,1928,1900,1683,1470,1146,1095,1376,1783,2029,1941,1696,1367,1199,971,1017,920,773,917
2034,Woden,p,2913,3019,2898,2718,3154,3828,3935,3640,3862,3739,3405,2953,2500,2097,1950,1632,1348,1515
2034,Molonglo,p,3952,3827,3376,2526,2468,3085,3842,4313,4040,3238,2347,1630,1380,1043,1046,849,585,550
2034,Urriarra-Namadgi,p,58,44,46,30,25,37,42,47,66,47,36,30,23,15,18,11,11,7
2035,Belconnen,m,4547,4325,4106,4181,5577,5381,4959,5190,5057,4581,4052,3281,2924,2415,2117,1837,1388,1342
2035,Canberra East,m,26,33,28,42,83,98,126,91,77,67,47,49,44,54,52,41,32,21
2035,Gungahlin,m,2977,2882,2976,3043,2951,2859,2906,3103,3424,3403,3119,2310,1771,1332,1082,907,639,632
2035,North Canberra,m,1549,1537,1694,2909,5929,5080,3405,2728,2593,2361,2301,1831,1658,1318,1105,917,691,646
2035,South Canberra,m,733,761,871,1037,973,1432,1246,1244,1015,1098,1127,986,967,792,705,633,482,498
2035,Tuggeranong,m,2716,2716,2635,2718,2769,2635,2551,2824,2948,2904,2980,2701,2595,2081,1845,1523,1185,1093
2035,Weston Creek,m,986,968,873,751,597,566,688,907,1035,974,854,667,579,472,456,430,321,379
2035,Woden,m,1518,1558,1487,1404,1614,2004,2055,1868,1968,1877,1725,1458,1209,1016,880,740,578,633
2035,Molonglo,m,2095,2039,1812,1382,1360,1676,2014,2235,2158,1724,1297,901,735,564,512,417,269,261
2035,Urriarra-Namadgi,m,31,22,28,20,13,21,18,18,34,25,20,18,15,11,11,5,4,1
2035,Belconnen,f,4408,4226,4029,4064,5236,5082,4822,5082,4953,4748,4126,3200,2995,2573,2408,2217,1870,1844
2035,Canberra East,f,15,17,10,16,12,14,26,19,16,14,24,20,24,33,37,33,22,21
2035,Gungahlin,f,2852,2815,2898,2892,2751,2796,2791,3041,3296,3417,3113,2343,1920,1468,1293,1109,838,789
2035,North Canberra,f,1425,1457,1611,2813,5651,4705,3189,2551,2481,2440,2312,1805,1752,1427,1293,1167,937,912
2035,South Canberra,f,667,729,880,1003,881,1436,1206,1194,986,1132,1152,1010,1101,947,880,774,622,629
2035,Tuggeranong,f,2606,2584,2563,2589,2626,2569,2469,2714,2800,2930,3035,2800,2660,2295,2141,1838,1437,1581
2035,Weston Creek,f,943,932,815,724,556,544,689,866,999,979,863,723,616,525,544,508,432,550
2035,Woden,f,1432,1485,1423,1317,1538,1929,1918,1776,1916,1897,1743,1533,1297,1119,1073,914,781,906
2035,Molonglo,f,1984,1958,1756,1323,1272,1602,1938,2172,2072,1746,1302,909,775,618,603,512,356,358
2035,Urriarra-Namadgi,f,28,21,17,12,11,20,25,28,33,23,14,12,7,5,6,7,6,6
2035,Belconnen,p,8954,8551,8132,8245,10812,10464,9782,10271,10011,9329,8179,6480,5918,4987,4524,4054,3258,3187
2035,Canberra East,p,42,48,41,60,97,112,153,110,94,82,71,69,69,86,87,75,51,42
2035,Gungahlin,p,5829,5695,5873,5933,5702,5655,5696,6145,6720,6820,6232,4652,3692,2800,2373,2015,1476,1421
2035,North Canberra,p,2974,2992,3305,5721,11581,9784,6596,5279,5073,4802,4613,3635,3411,2744,2399,2084,1629,1558
2035,South Canberra,p,1397,1489,1751,2041,1854,2867,2450,2439,2000,2232,2278,1997,2066,1739,1584,1406,1105,1127
2035,Tuggeranong,p,5321,5300,5197,5306,5394,5205,5018,5539,5749,5834,6013,5499,5254,4376,3988,3362,2622,2674
2035,Weston Creek,p,1930,1901,1689,1475,1152,1110,1377,1773,2034,1949,1716,1389,1195,996,1001,937,753,930
2035,Woden,p,2951,3041,2911,2721,3152,3934,3972,3644,3884,3773,3468,2992,2506,2136,1953,1655,1359,1539
2035,Molonglo,p,4081,3996,3569,2707,2633,3280,3950,4408,4230,3470,2600,1811,1509,1183,1118,927,626,619
2035,Urriarra-Namadgi,p,58,43,46,31,26,40,42,46,67,48,35,29,23,16,17,11,11,8
2036,Belconnen,m,4609,4387,4168,4254,5657,5500,5063,5216,5127,4696,4155,3388,2933,2541,2129,1875,1396,1389
2036,Canberra East,m,25,33,27,40,84,100,129,92,79,66,44,47,46,50,50,40,33,24
2036,Gungahlin,m,2942,2833,2938,3019,2942,2865,2894,3041,3369,3395,3157,2376,1773,1390,1070,932,651,655
2036,North Canberra,m,1553,1546,1699,2903,6003,5177,3468,2725,2600,2388,2329,1867,1625,1373,1104,945,715,671
2036,South Canberra,m,744,765,874,1025,983,1469,1282,1257,1027,1107,1133,997,959,815,695,638,510,502
2036,Tuggeranong,m,2723,2713,2640,2697,2756,2662,2570,2806,2938,2911,2993,2753,2545,2138,1818,1564,1169,1138
2036,Weston Creek,m,987,967,873,753,595,576,694,906,1032,979,855,678,575,486,463,419,324,378
2036,Woden,m,1540,1558,1500,1399,1615,2042,2101,1872,1975,1895,1747,1491,1186,1043,871,774,576,637
2036,Molonglo,m,2152,2098,1907,1494,1444,1746,2075,2280,2255,1856,1425,1010,783,637,535,452,293,283
2036,Urriarra-Namadgi,m,31,23,27,21,12,21,19,17,36,26,20,18,16,10,10,7,4,1
2036,Belconnen,f,4469,4275,4091,4129,5328,5200,4918,5110,4998,4836,4246,3330,3003,2661,2420,2280,1863,1937
2036,Canberra East,f,15,17,10,15,13,14,25,19,16,15,26,18,21,37,34,30,24,23
2036,Gungahlin,f,2820,2774,2863,2878,2741,2805,2775,2974,3236,3396,3159,2406,1919,1518,1298,1114,851,831
2036,North Canberra,f,1438,1461,1621,2808,5734,4791,3252,2534,2478,2442,2351,1837,1724,1479,1291,1182,981,947
2036,South Canberra,f,671,728,882,999,889,1475,1241,1206,989,1133,1170,1037,1085,965,881,783,630,650
2036,Tuggeranong,f,2609,2589,2557,2568,2621,2590,2486,2699,2781,2927,3050,2834,2603,2319,2124,1850,1472,1640
2036,Weston Creek,f,945,933,818,730,550,549,695,861,991,982,871,727,613,531,543,510,426,561
2036,Woden,f,1453,1493,1428,1322,1549,1963,1950,1766,1910,1900,1765,1573,1269,1145,1074,944,788,915
2036,Molonglo,f,2036,2014,1848,1432,1354,1670,1994,2213,2157,1866,1436,1017,824,692,634,552,387,392
2036,Urriarra-Namadgi,f,28,21,18,14,11,19,23,27,33,24,15,11,8,6,7,7,6,7
2036,Belconnen,p,9078,8662,8259,8384,10983,10700,9979,10327,10126,9533,8401,6720,5936,5204,4549,4155,3259,3325
2036,Canberra East,p,41,48,40,58,97,113,154,112,94,83,71,65,67,86,84,69,55,47
2036,Gungahlin,p,5763,5606,5800,5896,5683,5671,5670,6012,6607,6789,6316,4782,3693,2907,2369,2045,1502,1486
2036,North Canberra,p,2991,3008,3320,5711,11737,9969,6721,5260,5077,4831,4680,3705,3350,2851,2393,2128,1695,1617
2036,South Canberra,p,1414,1491,1757,2025,1872,2943,2525,2461,2017,2240,2304,2034,2044,1779,1575,1421,1141,1153
2036,Tuggeranong,p,5332,5302,5196,5263,5377,5252,5058,5506,5719,5836,6043,5585,5148,4457,3943,3414,2642,2777
2036,Weston Creek,p,1930,1901,1690,1483,1141,1123,1387,1769,2022,1962,1728,1407,1187,1019,1007,930,751,939
2036,Woden,p,2995,3052,2928,2720,3164,4004,4050,3638,3886,3795,3513,3067,2454,2187,1945,1718,1363,1552
2036,Molonglo,p,4189,4113,3756,2927,2799,3417,4069,4492,4412,3722,2861,2027,1605,1328,1169,1005,681,676
2036,Urriarra-Namadgi,p,58,44,46,33,23,41,43,44,67,48,34,28,24,17,16,12,10,7
2037,Belconnen,m,4661,4434,4234,4363,5690,5600,5198,5230,5193,4816,4230,3499,2963,2641,2125,1926,1424,1419
2037,Canberra East,m,27,31,26,39,87,101,128,94,81,67,44,44,46,49,52,41,30,26
2037,Gungahlin,m,2934,2797,2902,3003,2913,2859,2937,2980,3328,3387,3173,2454,1806,1444,1063,947,669,672
2037,North Canberra,m,1564,1547,1702,2931,6034,5268,3554,2706,2612,2417,2337,1923,1614,1404,1097,974,710,699
2037,South Canberra,m,754,765,872,1031,976,1507,1325,1262,1033,1116,1136,1012,953,839,692,646,517,511
2037,Tuggeranong,m,2733,2713,2637,2694,2733,2679,2618,2787,2933,2928,2989,2793,2502,2195,1778,1568,1207,1163
2037,Weston Creek,m,987,970,867,756,585,586,707,902,1027,988,852,695,567,502,456,425,317,382
2037,Woden,m,1556,1574,1504,1413,1609,2068,2157,1868,1980,1904,1758,1517,1174,1065,866,795,583,641
2037,Molonglo,m,2204,2160,2007,1627,1513,1809,2146,2322,2361,1995,1545,1123,843,712,561,491,323,303
2037,Urriarra-Namadgi,m,30,24,26,20,13,21,19,17,34,26,19,17,18,11,9,7,4,2
2037,Belconnen,f,4534,4318,4145,4242,5379,5298,5037,5114,5057,4903,4343,3473,2998,2792,2420,2300,1892,2002
2037,Canberra East,f,15,17,10,13,12,15,25,19,18,15,25,19,21,38,33,30,22,26
2037,Gungahlin,f,2810,2745,2833,2866,2719,2804,2806,2919,3190,3358,3180,2493,1942,1587,1274,1138,870,868
2037,North Canberra,f,1444,1465,1627,2839,5775,4871,3338,2520,2481,2444,2357,1887,1705,1509,1287,1203,1014,979
2037,South Canberra,f,678,730,881,1002,886,1510,1281,1213,987,1133,1176,1065,1069,989,864,804,643,662
2037,Tuggeranong,f,2613,2588,2559,2574,2594,2611,2521,2676,2774,2918,3043,2868,2554,2363,2086,1868,1472,1715
2037,Weston Creek,f,944,932,814,737,539,554,700,854,985,984,868,745,604,552,523,522,415,573
2037,Woden,f,1473,1495,1430,1334,1542,1981,1991,1749,1909,1903,1780,1608,1254,1182,1056,984,787,924
2037,Molonglo,f,2086,2074,1946,1560,1421,1731,2058,2253,2254,1990,1562,1137,879,775,660,598,422,426
2037,Urriarra-Namadgi,f,28,21,18,15,10,19,23,27,32,23,15,11,8,7,6,8,7,6
2037,Belconnen,p,9196,8750,8380,8604,11069,10899,10235,10347,10249,9718,8572,6973,5962,5432,4545,4227,3318,3421
2037,Canberra East,p,43,46,39,54,97,116,153,114,96,81,69,61,67,86,84,71,51,52
2037,Gungahlin,p,5745,5543,5733,5870,5633,5661,5744,5898,6517,6744,6352,4947,3750,3033,2337,2084,1538,1540
2037,North Canberra,p,3008,3013,3328,5769,11810,10139,6891,5227,5093,4861,4694,3810,3320,2913,2383,2178,1723,1678
2037,South Canberra,p,1432,1496,1752,2034,1862,3017,2608,2476,2022,2251,2314,2078,2024,1827,1555,1451,1162,1174
2037,Tuggeranong,p,5346,5301,5195,5268,5328,5291,5138,5463,5706,5847,6032,5661,5057,4560,3863,3436,2678,2877
2037,Weston Creek,p,1931,1901,1682,1493,1123,1140,1408,1754,2012,1973,1720,1441,1170,1052,980,946,733,955
2037,Woden,p,3030,3069,2934,2747,3152,4047,4148,3618,3889,3806,3538,3125,2429,2247,1922,1779,1371,1565
2037,Molonglo,p,4289,4235,3953,3185,2934,3541,4203,4575,4615,3986,3106,2259,1722,1488,1220,1087,746,730
2037,Urriarra-Namadgi,p,58,45,45,34,24,40,42,45,67,48,35,29,26,17,14,14,10,8
2038,Belconnen,m,4711,4457,4270,4438,5733,5674,5320,5233,5219,4913,4291,3623,3001,2691,2152,1937,1462,1449
2038,Canberra East,m,27,30,26,40,84,102,130,95,79,65,46,43,42,46,49,44,28,27
2038,Gungahlin,m,2940,2763,2866,2983,2895,2854,2989,2943,3279,3373,3183,2532,1849,1490,1064,947,691,694
2038,North Canberra,m,1575,1565,1706,2971,6074,5357,3665,2700,2611,2439,2352,1974,1619,1426,1101,1004,726,715
2038,South Canberra,m,766,772,872,1028,981,1540,1383,1279,1037,1136,1143,1045,948,842,690,653,524,520
2038,Tuggeranong,m,2758,2721,2635,2696,2714,2695,2673,2773,2924,2943,2996,2860,2492,2216,1765,1588,1206,1208
2038,Weston Creek,m,991,974,871,753,590,593,729,894,1029,996,855,712,568,517,460,419,322,388
2038,Woden,m,1575,1590,1514,1414,1607,2107,2221,1875,1977,1930,1762,1563,1168,1078,878,806,589,639
2038,Molonglo,m,2244,2209,2106,1743,1576,1850,2202,2355,2449,2134,1657,1235,898,770,589,524,346,323
2038,Urriarra-Namadgi,m,30,24,25,20,13,21,19,19,35,27,18,17,19,12,10,7,4,3
2038,Belconnen,f,4578,4349,4180,4312,5422,5381,5160,5109,5078,4968,4428,3598,2997,2884,2441,2307,1903,2068
2038,Canberra East,f,15,17,11,13,11,16,23,20,17,14,22,18,21,36,28,36,20,29
2038,Gungahlin,f,2814,2711,2798,2843,2703,2812,2848,2878,3145,3321,3202,2572,1964,1651,1276,1146,887,903
2038,North Canberra,f,1462,1477,1632,2873,5826,4949,3438,2512,2488,2454,2367,1953,1682,1547,1288,1221,1023,1021
2038,South Canberra,f,686,734,878,1007,884,1546,1332,1223,986,1139,1185,1100,1063,1008,871,788,670,683
2038,Tuggeranong,f,2632,2600,2560,2576,2578,2634,2573,2653,2757,2926,3046,2923,2515,2397,2059,1874,1496,1769
2038,Weston Creek,f,949,936,818,741,538,558,718,849,976,989,876,760,600,570,523,528,411,576
2038,Woden,f,1497,1502,1435,1333,1549,2014,2042,1750,1899,1905,1798,1652,1236,1209,1053,1001,806,935
2038,Molonglo,f,2122,2124,2041,1673,1479,1777,2108,2283,2335,2114,1682,1253,929,847,693,635,453,457
2038,Urriarra-Namadgi,f,28,22,18,14,11,20,22,27,30,25,13,11,9,7,5,7,8,7
2038,Belconnen,p,9287,8806,8451,8748,11154,11055,10479,10342,10297,9882,8720,7221,6000,5575,4596,4242,3364,3517
2038,Canberra East,p,43,46,41,54,93,119,154,115,97,79,69,63,63,81,77,81,47,56
2038,Gungahlin,p,5755,5477,5664,5828,5598,5665,5838,5820,6425,6695,6385,5104,3813,3142,2340,2091,1577,1597
2038,North Canberra,p,3038,3042,3338,5843,11900,10306,7102,5214,5097,4893,4721,3927,3301,2973,2389,2226,1749,1736
2038,South Canberra,p,1452,1505,1751,2035,1868,3086,2714,2502,2021,2275,2327,2144,2010,1850,1561,1443,1194,1202
2038,Tuggeranong,p,5390,5320,5197,5273,5293,5330,5245,5426,5681,5869,6042,5783,5007,4613,3824,3463,2701,2977
2038,Weston Creek,p,1942,1908,1688,1494,1126,1152,1444,1744,2005,1983,1731,1471,1167,1084,982,947,734,964
2038,Woden,p,3073,3092,2949,2747,3155,4122,4263,3628,3876,3835,3560,3216,2406,2288,1931,1807,1396,1574
2038,Molonglo,p,4365,4332,4147,3418,3055,3628,4308,4636,4783,4248,3339,2488,1827,1618,1281,1158,798,780
2038,Urriarra-Namadgi,p,58,46,44,36,23,41,41,45,65,51,33,28,26,19,13,14,11,10
2039,Belconnen,m,4766,4492,4313,4517,5797,5745,5434,5258,5218,5013,4367,3739,3043,2752,2186,1962,1466,1480
2039,Canberra East,m,28,29,26,39,83,102,133,96,78,68,44,48,40,46,43,49,29,27
2039,Gungahlin,m,2961,2747,2837,2964,2875,2865,3039,2943,3223,3367,3184,2600,1912,1529,1093,962,712,711
2039,North Canberra,m,1593,1573,1703,3003,6150,5432,3786,2709,2597,2458,2365,2027,1632,1453,1115,1018,736,727
2039,South Canberra,m,785,783,871,1027,989,1568,1440,1302,1038,1150,1153,1070,960,846,689,649,550,529
2039,Tuggeranong,m,2793,2724,2631,2689,2709,2713,2726,2775,2905,2951,2989,2913,2506,2252,1767,1590,1229,1230
2039,Weston Creek,m,1001,972,868,748,589,597,742,898,1017,1002,853,728,576,521,460,420,321,389
2039,Woden,m,1600,1609,1526,1414,1620,2137,2297,1891,1967,1949,1774,1597,1187,1081,891,818,596,647
2039,Molonglo,m,2255,2250,2201,1857,1615,1861,2213,2381,2514,2264,1758,1341,946,809,622,554,367,340
2039,Urriarra-Namadgi,m,30,24,25,21,13,22,20,19,32,29,18,17,20,13,7,10,3,4
2039,Belconnen,f,4634,4386,4222,4382,5484,5447,5288,5118,5069,5054,4501,3741,3022,2935,2470,2315,1942,2110
2039,Canberra East,f,15,17,11,14,10,17,23,20,17,13,20,20,18,33,31,32,21,28
2039,Gungahlin,f,2837,2697,2766,2823,2691,2823,2906,2866,3091,3304,3199,2656,2018,1690,1297,1160,919,930
2039,North Canberra,f,1485,1483,1632,2905,5918,5018,3531,2520,2461,2460,2389,1998,1702,1554,1306,1236,1049,1063
2039,South Canberra,f,697,737,878,1007,899,1581,1390,1242,980,1143,1196,1127,1073,1010,884,793,682,696
2039,Tuggeranong,f,2658,2608,2555,2568,2583,2645,2633,2647,2718,2921,3048,2970,2520,2403,2061,1874,1530,1803
2039,Weston Creek,f,954,936,817,739,538,564,730,847,960,983,878,772,603,567,530,523,422,568
2039,Woden,f,1520,1514,1436,1336,1554,2044,2110,1759,1884,1913,1807,1708,1239,1223,1061,1023,820,945
2039,Molonglo,f,2131,2164,2134,1784,1520,1786,2122,2300,2392,2234,1786,1365,974,884,730,666,484,483
2039,Urriarra-Namadgi,f,28,22,18,13,11,20,22,27,30,26,13,12,8,8,6,5,10,7
2039,Belconnen,p,9400,8876,8535,8899,11281,11192,10719,10373,10287,10066,8869,7482,6067,5687,4657,4279,3409,3591
2039,Canberra East,p,44,44,41,55,95,120,157,118,95,82,64,68,58,79,73,82,50,55
2039,Gungahlin,p,5797,5444,5603,5787,5566,5687,5944,5809,6314,6672,6383,5257,3929,3220,2390,2122,1633,1641
2039,North Canberra,p,3077,3056,3335,5909,12067,10451,7317,5229,5057,4919,4755,4027,3332,3007,2423,2254,1785,1790
2039,South Canberra,p,1481,1521,1750,2034,1888,3150,2832,2544,2017,2294,2346,2196,2034,1856,1575,1441,1233,1226
2039,Tuggeranong,p,5451,5332,5186,5258,5292,5357,5359,5422,5624,5874,6037,5883,5027,4656,3828,3464,2758,3033
2039,Weston Creek,p,1954,1909,1686,1488,1126,1162,1473,1745,1977,1986,1731,1500,1177,1089,990,942,743,957
2039,Woden,p,3120,3123,2963,2750,3173,4182,4408,3649,3851,3862,3583,3305,2427,2305,1952,1841,1416,1592
2039,Molonglo,p,4388,4414,4334,3641,3133,3645,4335,4681,4907,4496,3545,2706,1919,1692,1351,1220,851,823
2039,Urriarra-Namadgi,p,58,47,44,35,25,41,43,47,62,52,33,28,27,20,12,13,12,11
2040,Belconnen,m,4801,4507,4318,4561,5837,5786,5534,5272,5180,5078,4443,3825,3077,2783,2241,1948,1504,1495
2040,Canberra East,m,27,27,27,39,85,103,135,99,79,69,44,45,38,46,44,46,29,30
2040,Gungahlin,m,2992,2744,2809,2941,2862,2870,3107,2965,3169,3354,3202,2667,1976,1559,1142,959,748,729
2040,North Canberra,m,1614,1582,1710,3037,6229,5506,3907,2742,2584,2466,2405,2062,1653,1466,1163,1009,771,731
2040,South Canberra,m,804,796,881,1033,999,1604,1506,1331,1036,1163,1171,1090,977,845,714,643,568,539
2040,Tuggeranong,m,2834,2739,2630,2688,2700,2721,2783,2792,2884,2957,3024,2949,2538,2240,1796,1586,1242,1249
2040,Weston Creek,m,1015,975,873,747,591,603,763,907,1012,1007,864,743,579,530,472,419,330,384
2040,Woden,m,1631,1630,1541,1419,1641,2164,2381,1920,1973,1966,1791,1647,1199,1091,919,825,608,651
2040,Molonglo,m,2265,2287,2279,1967,1656,1868,2227,2397,2566,2382,1873,1442,998,836,664,572,390,354
2040,Urriarra-Namadgi,m,30,24,26,21,13,22,21,19,33,28,20,17,19,12,7,10,3,3
2040,Belconnen,f,4674,4393,4229,4428,5534,5491,5397,5129,5037,5065,4574,3834,3085,2949,2520,2314,1949,2149
2040,Canberra East,f,15,17,11,14,9,17,24,20,19,12,20,19,18,28,31,34,20,30
2040,Gungahlin,f,2868,2687,2741,2803,2683,2828,2979,2878,3041,3271,3211,2728,2099,1715,1343,1170,948,961
2040,North Canberra,f,1510,1496,1642,2941,6002,5085,3628,2540,2444,2467,2409,2040,1725,1571,1329,1246,1094,1084
2040,South Canberra,f,709,751,883,1011,909,1618,1455,1267,978,1146,1206,1157,1096,1018,903,787,706,709
2040,Tuggeranong,f,2695,2622,2561,2562,2580,2653,2697,2654,2700,2905,3064,3005,2540,2404,2078,1858,1548,1850
2040,Weston Creek,f,967,943,819,737,540,568,752,850,958,982,884,789,618,569,541,515,427,568
2040,Woden,f,1547,1535,1440,1343,1569,2069,2183,1780,1890,1920,1819,1754,1274,1226,1073,1026,842,967
2040,Molonglo,f,2141,2197,2214,1889,1560,1792,2139,2310,2444,2335,1895,1473,1033,914,770,692,511,505
2040,Urriarra-Namadgi,f,28,22,18,13,12,19,24,27,30,25,13,12,9,7,7,5,11,7
2040,Belconnen,p,9475,8900,8547,8988,11370,11277,10930,10400,10217,10142,9018,7659,6164,5731,4762,4261,3453,3644
2040,Canberra East,p,44,44,42,55,95,120,159,119,99,81,64,64,57,72,75,80,47,60
2040,Gungahlin,p,5860,5432,5550,5744,5545,5698,6086,5843,6208,6626,6412,5396,4076,3275,2484,2128,1697,1690
2040,North Canberra,p,3126,3078,3351,5978,12232,10590,7535,5283,5030,4933,4814,4105,3379,3037,2493,2253,1864,1815
2040,South Canberra,p,1513,1547,1765,2044,1906,3222,2961,2597,2016,2308,2376,2246,2073,1864,1616,1432,1271,1248
2040,Tuggeranong,p,5529,5361,5193,5251,5279,5376,5481,5446,5584,5863,6089,5955,5079,4644,3873,3443,2792,3099
2040,Weston Creek,p,1981,1919,1691,1483,1131,1173,1515,1757,1971,1988,1749,1531,1197,1100,1011,934,756,952
2040,Woden,p,3176,3164,2981,2762,3210,4233,4564,3701,3862,3886,3611,3402,2473,2318,1991,1851,1448,1617
2040,Molonglo,p,4405,4483,4493,3857,3214,3660,4365,4707,5009,4715,3767,2913,2030,1750,1436,1265,901,859
2040,Urriarra-Namadgi,p,58,48,44,35,25,41,43,46,62,53,33,29,28,17,13,14,13,10
2041,Belconnen,m,4697,4431,4279,4591,5882,5826,5499,5225,5090,5045,4523,3901,3149,2760,2295,1943,1525,1512
2041,Canberra East,m,27,27,26,40,85,103,136,98,80,67,43,44,37,44,41,45,29,32
2041,Gungahlin,m,2937,2697,2756,2899,2817,2863,3085,2966,3107,3295,3177,2685,2030,1579,1193,972,771,755
2041,North Canberra,m,1589,1563,1701,3068,6304,5574,3903,2739,2546,2444,2421,2091,1689,1449,1190,1007,793,746
2041,South Canberra,m,793,789,876,1032,1004,1636,1522,1344,1027,1159,1179,1108,996,840,724,640,572,552
2041,Tuggeranong,m,2775,2701,2602,2683,2692,2724,2766,2774,2836,2926,3028,2973,2578,2211,1832,1565,1255,1271
2041,Weston Creek,m,994,960,864,745,590,605,759,905,997,997,870,748,590,525,484,417,332,384
2041,Woden,m,1603,1614,1534,1425,1645,2188,2388,1930,1952,1955,1806,1665,1231,1079,933,819,631,655
2041,Molonglo,m,2219,2246,2276,2050,1728,1900,2212,2356,2533,2421,1995,1541,1068,853,689,578,411,366
2041,Urriarra-Namadgi,m,30,26,27,19,15,21,19,19,30,28,19,17,21,11,8,9,4,2
2041,Belconnen,f,4582,4322,4190,4457,5583,5523,5353,5073,4943,5023,4626,3923,3173,2919,2547,2314,1970,2181
2041,Canberra East,f,15,17,13,13,8,16,25,20,18,13,20,17,19,26,30,33,19,30
2041,Gungahlin,f,2820,2642,2691,2763,2642,2820,2951,2865,2976,3207,3178,2750,2166,1731,1386,1188,977,1005
2041,North Canberra,f,1481,1475,1631,2979,6086,5132,3615,2524,2409,2447,2416,2066,1773,1550,1348,1246,1115,1118
2041,South Canberra,f,702,742,879,1012,913,1645,1467,1273,967,1138,1212,1180,1124,1007,910,791,707,728
2041,Tuggeranong,f,2644,2586,2534,2555,2570,2654,2672,2632,2647,2864,3057,3029,2583,2361,2083,1841,1561,1894
2041,Weston Creek,f,949,930,809,733,541,568,746,842,941,965,884,797,629,563,544,513,433,571
2041,Woden,f,1523,1524,1429,1339,1570,2090,2181,1777,1864,1903,1826,1781,1315,1210,1081,1022,864,983
2041,Molonglo,f,2100,2158,2206,1969,1631,1822,2121,2265,2407,2369,2006,1579,1110,929,790,699,534,526
2041,Urriarra-Namadgi,f,25,22,16,15,13,20,24,27,30,25,14,13,9,6,6,4,11,7
